Final,Actions,RIN,Agency,Sub,Priority,Init,Finish,Reviews,Reviewed,Init_d,Finish_d,pages,comments
1,4,0648-AF87,DOC,NOAA,"Substantive, Nonsignificant",4/3/01,11/1/01,0,0,15068,15280,11,0
1,3,0648-AI85,DOC,NOAA,Other Significant,6/14/99,2/15/02,2,1,14409,15386,0,0
1,8,0648-AJ30,DOC,NOAA,Other Significant,11/8/96,1/17/02,2,1,13461,15357,41,0
1,3,0648-AJ82,DOC,NOAA,"Substantive, Nonsignificant",5/25/01,11/19/01,0,0,15120,15298,4,0
1,4,0648-AL41,DOC,NOAA,"Substantive, Nonsignificant",7/31/01,3/1/02,0,0,15187,15400,4,0
1,3,0648-AL98,DOC,NOAA,"Substantive, Nonsignificant",10/5/01,1/9/02,0,0,15253,15349,0,0
1,2,0648-AN64,DOC,NOAA,"Substantive, Nonsignificant",6/18/01,12/31/01,0,0,15144,15340,2,0
1,4,0648-AN88,DOC,NOAA,"Substantive, Nonsignificant",12/21/00,1/10/02,1,1,14965,15350,27,0
1,3,0648-AO20,DOC,NOAA,"Substantive, Nonsignificant",8/8/01,1/28/02,0,0,15195,15368,73,0
1,2,0648-AO48,DOC,NOAA,"Substantive, Nonsignificant",10/28/01,11/6/01,0,0,15276,15285,2,0
1,6,0648-AO69,DOC,NOAA,"Substantive, Nonsignificant",1/11/02,3/7/02,0,0,15351,15406,35,0
1,1,0648-AP00,DOC,NOAA,"Substantive, Nonsignificant",12/27/01,12/27/01,0,0,15336,15336,0,0
1,4,0648-AP06,DOC,NOAA,"Substantive, Nonsignificant",11/20/01,12/26/01,0,0,15299,15335,12,0
1,3,0648-AP08,DOC,NOAA,"Substantive, Nonsignificant",10/23/01,1/25/02,0,0,15271,15365,5,0
1,4,0648-AP09,DOC,NOAA,"Substantive, Nonsignificant",10/24/01,1/22/02,0,0,15272,15362,0,0
1,3,0648-AP17,DOC,NOAA,Other Significant,8/17/01,1/9/02,2,1,15204,15349,18,0
1,4,0648-AP21,DOC,NOAA,"Substantive, Nonsignificant",6/28/01,2/13/02,0,0,15154,15384,9,0
1,4,0648-AP32,DOC,NOAA,"Substantive, Nonsignificant",9/17/01,3/7/02,0,0,15235,15406,4,0
1,3,0648-AP33,DOC,NOAA,"Substantive, Nonsignificant",8/2/01,10/19/01,0,0,15189,15267,0,0
1,3,0648-AP36,DOC,NOAA,"Substantive, Nonsignificant",7/27/01,4/16/02,0,0,15183,15446,0,0
1,3,0648-AP37,DOC,NOAA,"Substantive, Nonsignificant",10/29/01,1/24/02,0,0,15277,15364,0,0
1,2,0648-AP44,DOC,NOAA,"Substantive, Nonsignificant",1/24/02,1/24/02,0,0,15364,15364,2,0
1,4,0648-AP47,DOC,NOAA,"Substantive, Nonsignificant",9/14/01,1/25/02,0,0,15232,15365,5,0
1,3,0648-AP48,DOC,NOAA,"Substantive, Nonsignificant",10/2/01,1/9/02,0,0,15250,15349,0,0
1,4,0648-AP65,DOC,NOAA,"Substantive, Nonsignificant",12/13/01,2/14/02,0,0,15322,15385,6,0
1,2,0648-AP69,DOC,NOAA,"Substantive, Nonsignificant",1/1/02,1/8/02,1,1,15341,15348,0,0
1,2,0648-AP75,DOC,NOAA,"Substantive, Nonsignificant",12/14/01,12/20/01,0,0,15323,15329,0,0
1,1,0648-AP77,DOC,NOAA,"Substantive, Nonsignificant",2/20/02,2/20/02,0,0,15391,15391,1,0
1,6,0648-AO18,DOC,NOAA,Other Significant,5/18/00,3/8/01,2,1,14748,15042,0,0
1,2,0648-AP22,DOC,NOAA,"Substantive, Nonsignificant",5/15/01,11/21/01,0,0,15110,15300,2,0
1,2,0651-AB33,DOC,PTO,"Substantive, Nonsignificant",4/27/01,5/29/01,0,0,15092,15124,3,0
1,2,0651-AB35,DOC,PTO,"Substantive, Nonsignificant",3/22/01,5/22/01,0,0,15056,15117,6,0
1,4,0651-AB41,DOC,PTO,"Substantive, Nonsignificant",9/5/01,12/28/01,0,0,15223,15337,10,0
1,2,0651-AB42,DOC,PTO,"Substantive, Nonsignificant",9/20/01,1/1/02,0,0,15238,15341,3,0
1,2,0651-AB44,DOC,PTO,"Substantive, Nonsignificant",1/4/02,4/1/02,0,0,15344,15431,5,0
1,4,0691-AA41,DOC,BEA,"Substantive, Nonsignificant",8/28/01,1/10/02,1,1,15215,15350,3,0
1,4,0691-AA42,DOC,BEA,"Substantive, Nonsignificant",9/5/01,1/10/02,1,1,15223,15350,3,0
1,1,0694-AC40,DOC,BIS,"Substantive, Nonsignificant",12/21/01,12/21/01,0,0,15330,15330,1,0
1,1,0694-AC43,DOC,BIS,"Substantive, Nonsignificant",9/28/01,9/28/01,0,0,15246,15246,10,0
1,1,0694-AC44,DOC,BIS,"Substantive, Nonsignificant",1/3/02,1/3/02,0,0,15343,15343,21,0
1,1,0694-AC50,DOC,BIS,"Substantive, Nonsignificant",10/1/01,10/1/01,1,1,15249,15249,4,0
1,2,0702-AA36,DOD,DOA,"Substantive, Nonsignificant",12/20/01,12/20/01,0,0,15329,15329,0,0
1,5,0720-AA59,DOD,DODOASHA,"Substantive, Nonsignificant",6/28/00,2/12/02,1,1,14789,15383,0,0
1,5,0720-AA61,DOD,DODOASHA,"Substantive, Nonsignificant",8/14/00,1/30/02,1,1,14836,15370,3,0
1,5,0750-AB00,DOD,DARC,"Substantive, Nonsignificant",10/4/95,11/1/01,1,1,13060,15280,0,0
1,5,0750-AC20,DOD,DARC,"Substantive, Nonsignificant",10/17/97,1/29/02,0,0,13804,15369,0,0
1,4,0750-AD16,DOD,DARC,"Substantive, Nonsignificant",6/26/00,11/1/01,0,0,14787,15280,0,0
1,4,0750-AD33,DOD,DARC,"Substantive, Nonsignificant",8/16/00,10/1/01,0,0,14838,15249,0,0
1,2,0750-AD34,DOD,DARC,"Substantive, Nonsignificant",11/8/00,12/6/01,0,0,14922,15315,0,0
1,2,0750-AD38,DOD,DARC,"Substantive, Nonsignificant",11/8/00,12/6/01,0,0,14922,15315,0,0
1,2,0750-AD41,DOD,DARC,"Substantive, Nonsignificant",1/16/01,10/1/01,0,0,14991,15249,0,0
1,4,0750-AD44,DOD,DARC,"Substantive, Nonsignificant",10/24/00,1/29/02,0,0,14907,15369,0,0
1,2,0750-AD45,DOD,DARC,"Substantive, Nonsignificant",11/27/00,10/1/01,0,0,14941,15249,0,0
1,4,0750-AD46,DOD,DARC,"Substantive, Nonsignificant",11/28/00,1/29/02,0,0,14942,15369,0,0
1,2,0750-AD50,DOD,DARC,"Substantive, Nonsignificant",3/14/01,10/1/01,0,0,15048,15249,0,0
1,4,0750-AD51,DOD,DARC,"Substantive, Nonsignificant",6/20/01,10/1/01,0,0,15146,15249,0,0
1,2,0750-AD54,DOD,DARC,"Substantive, Nonsignificant",5/15/01,10/1/01,0,0,15110,15249,0,0
1,2,0750-AD60,DOD,DARC,"Substantive, Nonsignificant",12/12/01,1/29/02,0,0,15321,15369,0,0
1,5,0790-AG79,DOD,OS,"Substantive, Nonsignificant",6/5/00,12/17/01,2,1,14766,15326,4,0
1,3,1890-AA02,ED,OCFO,"Substantive, Nonsignificant",4/17/00,11/30/01,0,0,14717,15309,0,0
1,2,1901-AA69,DOE,ENDEP,"Substantive, Nonsignificant",6/14/01,1/24/02,0,0,15140,15364,5,0
1,3,1904-AB04,DOE,EE,"Substantive, Nonsignificant",9/28/99,12/18/01,0,0,14515,15327,9,0
1,4,1904-AB05,DOE,EE,"Substantive, Nonsignificant",1/26/00,11/21/01,0,0,14635,15300,3,0
1,1,1904-AB11,DOE,EE,"Substantive, Nonsignificant",11/9/01,11/9/01,0,0,15288,15288,4,0
1,1,1991-AB42,DOE,PR,"Substantive, Nonsignificant",3/28/02,3/28/02,0,0,15427,15427,2,0
1,1,1991-AB51,DOE,PR,"Substantive, Nonsignificant",3/28/02,3/28/02,0,0,15427,15427,5,0
1,4,0906-AA59,HHS,HRSA,"Substantive, Nonsignificant",5/31/00,11/23/01,1,1,14761,15302,0,0
1,4,0910-AB16,HHS,FDA,Routine and Frequent,4/2/99,12/19/01,3,1,14336,15328,0,0
1,4,0910-AB21,HHS,FDA,Other Significant,5/14/99,11/27/01,3,1,14378,15306,24,0
1,2,0910-AB39,HHS,FDA,"Substantive, Nonsignificant",4/21/00,2/1/02,0,0,14721,15372,0,0
1,3,0910-AB98,HHS,FDA,Other Significant,3/30/00,2/6/02,1,1,14699,15377,24,0
1,5,0910-AC22,HHS,FDA,Economically Significant,10/3/96,1/23/02,0,0,13425,15363,0,0
1,2,0925-AA19,HHS,NIH,"Substantive, Nonsignificant",12/10/99,4/11/02,2,1,14588,15441,5,0
1,2,0938-AI92,HHS,CMS,Other Significant,6/3/98,11/25/01,1,1,14033,15304,0,0
1,2,0938-AK30,HHS,CMS,Other Significant,9/12/00,2/27/02,1,1,14865,15398,36,0
1,3,0938-AL05,HHS,CMS,Economically Significant,11/23/01,1/18/02,2,1,15302,15358,10,0
1,4,0938-AL35,HHS,CMS,"Substantive, Nonsignificant",8/24/01,4/1/02,1,1,15211,15431,2,0
1,2,0938-AL42,HHS,CMS,Other Significant,3/1/02,4/1/02,1,1,15400,15431,0,0
1,3,0940-AA05,HHS,OPHS,Other Significant,7/6/01,11/13/01,1,1,15162,15292,6,0
1,3,0991-AB05,HHS,OS,"Substantive, Nonsignificant",5/22/00,12/4/01,2,1,14752,15313,13,0
1,3,0991-AB09,HHS,OS,"Substantive, Nonsignificant",10/20/00,3/18/02,2,1,14903,15417,11,0
1,4,2501-AC56,HUD,HUDSEC,Other Significant,6/26/00,12/6/01,1,1,14787,15315,8,0
1,4,2502-AH48,HUD,OH,Other Significant,5/18/00,9/16/02,2,1,14748,15599,9,0
1,3,2577-AB78,HUD,PIH,Other Significant,9/11/98,5/20/02,3,1,14133,15480,6,0
1,4,1004-AD13,DOI,BLM,"Substantive, Nonsignificant",4/26/00,6/10/02,0,0,14726,15501,29,0
1,4,1004-AD29,DOI,BLM,"Substantive, Nonsignificant",9/14/00,12/24/01,0,0,14867,15333,19,0
1,4,1010-AC68,DOI,MMS,"Substantive, Nonsignificant",1/8/01,1/2/02,0,0,14983,15342,5,0
1,4,1010-AC86,DOI,MMS,"Substantive, Nonsignificant",6/5/01,10/1/01,0,0,15131,15249,15,0
1,2,1018-AF68,DOI,FWS,"Substantive, Nonsignificant",8/16/99,1/23/02,0,0,14472,15363,7,0
1,4,1018-AF75,DOI,FWS,"Substantive, Nonsignificant",2/14/00,2/6/02,0,0,14654,15377,11,0
1,2,1018-AF90,DOI,FWS,"Substantive, Nonsignificant",5/23/00,12/4/01,0,0,14753,15313,10,0
1,3,1018-AG04,DOI,FWS,"Substantive, Nonsignificant",6/1/00,3/6/02,0,0,14762,15405,13,0
1,2,1018-AG05,DOI,FWS,"Substantive, Nonsignificant",4/18/00,11/28/01,0,0,14718,15307,7,0
1,3,1018-AG07,DOI,FWS,"Substantive, Nonsignificant",7/12/00,1/14/02,0,0,14803,15354,7,0
1,4,1018-AG99,DOI,FWS,Other Significant,6/6/01,12/10/01,2,1,15132,15319,31,0
1,3,1018-AH03,DOI,FWS,Other Significant,2/7/01,4/15/02,2,1,15013,15445,40,0
1,3,1018-AH07,DOI,FWS,Other Significant,12/8/00,4/23/02,2,1,14952,15453,34,0
1,3,1018-AH75,DOI,FWS,"Substantive, Nonsignificant",8/20/01,3/13/02,0,0,15207,15412,0,0
1,2,1018-AH77,DOI,FWS,Routine and Frequent,2/13/01,2/7/02,0,0,15019,15378,19,0
1,9,1018-AH79,DOI,FWS,Economically Significant,8/21/01,9/28/01,3,1,15208,15246,100,0
1,3,1018-AI35,DOI,FWS,"Substantive, Nonsignificant",12/22/98,3/14/02,0,0,14235,15413,8,0
1,3,1024-AC78,DOI,NPS,Other Significant,12/12/00,12/27/01,2,1,14956,15336,9,0
1,3,1024-AC83,DOI,NPS,"Substantive, Nonsignificant",6/14/01,2/25/02,0,0,15140,15396,4,0
1,3,1029-AB95,DOI,OSMRE,"Substantive, Nonsignificant",2/15/00,5/23/01,0,0,14655,15118,4,0
1,1,1029-AC00,DOI,OSMRE,"Substantive, Nonsignificant",11/21/01,11/21/01,0,0,15300,15300,4,0
1,1,1029-AC03,DOI,OSMRE,Info./Admin./Other,2/5/02,2/5/02,0,0,15376,15376,0,0
1,2,1076-AE06,DOI,BIA,"Substantive, Nonsignificant",1/9/01,1/9/01,0,0,14984,14984,0,0
1,2,1076-AE28,DOI,BIA,Other Significant,1/10/02,1/10/02,0,0,15350,15350,3,0
1,4,1090-AA78,DOI,ASPMB,"Substantive, Nonsignificant",6/18/01,1/30/02,0,0,15144,15370,16,0
1,2,1090-AA80,DOI,ASPMB,Info./Admin./Other,1/30/02,2/11/02,0,0,15370,15382,4,0
1,7,1105-AA79,DOJ,LA,Economically Significant,11/5/01,3/13/02,3,1,15284,15412,15,0
1,3,1115-AF61,DOJ,INS,Other Significant,8/8/01,12/21/01,3,1,15195,15330,6,0
1,2,1115-AG46,DOJ,INS,Other Significant,4/1/02,5/1/02,1,1,15431,15461,2,0
1,4,1117-AA44,DOJ,DEA,Other Significant,10/7/97,4/29/02,3,1,13794,15459,10,0
1,2,1121-AA60,DOJ,OJP,"Substantive, Nonsignificant",2/19/02,2/19/02,0,0,15390,15390,2,0
1,2,1205-AB29,DOL,ETA,Other Significant,12/5/01,1/14/02,1,1,15314,15354,0,0
1,3,1210-AA66,DOL,EBSA,"Substantive, Nonsignificant",8/5/99,1/7/02,0,0,14461,15347,6,0
1,3,1210-AA67,DOL,EBSA,"Substantive, Nonsignificant",8/5/99,1/7/02,0,0,14461,15347,13,0
1,3,1210-AA68,DOL,EBSA,"Substantive, Nonsignificant",8/5/99,1/7/02,0,0,14461,15347,13,0
1,4,1210-AA71,DOL,EBSA,Other Significant,1/28/99,10/9/02,1,1,14272,15622,0,0
1,4,1210-AA76,DOL,EBSA,Other Significant,3/15/00,4/29/02,2,1,14684,15459,0,0
1,8,1215-AA82,DOL,ESA,Other Significant,12/30/93,9/8/95,1,1,12417,13034,3,0
1,4,1215-AB20,DOL,ESA,"Substantive, Nonsignificant",12/28/98,1/7/02,0,0,14241,15347,3,0
1,2,1218-AC04,DOL,OSHA,Info./Admin./Other,1/7/02,1/7/02,0,0,15347,15347,3,0
1,9,1219-AA75,DOL,MSHA,Other Significant,8/27/92,5/10/02,2,1,11927,15470,40,0
1,6,1219-AB28,DOL,MSHA,Other Significant,7/5/01,3/29/02,2,1,15161,15428,5,0
1,1,1400-AB26,.,STATE,"Substantive, Nonsignificant",10/26/01,10/26/01,0,0,15274,15274,0,0
1,2,1400-AB28,.,STATE,"Substantive, Nonsignificant",6/18/01,6/18/01,0,0,15144,15144,0,0
1,3,1400-AB30,.,STATE,"Substantive, Nonsignificant",1/11/02,4/17/02,0,0,15351,15447,0,0
1,1,1400-AB33,.,STATE,"Substantive, Nonsignificant",1/23/02,1/23/02,0,0,15363,15363,0,0
1,1,1400-AB41,.,STATE,"Substantive, Nonsignificant",1/9/02,1/9/02,0,0,15349,15349,0,0
1,3,2105-AD09,DOT,OST,"Substantive, Nonsignificant",2/15/02,3/28/02,0,0,15386,15427,7,0
1,8,2115-AD23,DOT,USCG,"Substantive, Nonsignificant",5/24/89,3/13/02,0,0,10736,15412,2,9
1,6,2115-AF55,DOT,USCG,"Substantive, Nonsignificant",4/10/98,12/21/01,0,0,13979,15330,13,81
1,3,2115-AF56,DOT,USCG,"Substantive, Nonsignificant",8/8/00,12/3/01,0,0,14830,15312,10,7
1,5,2115-AF70,DOT,USCG,"Substantive, Nonsignificant",8/4/00,11/1/03,0,0,14826,16010,9,11
1,5,2115-AF82,DOT,USCG,"Substantive, Nonsignificant",6/1/99,12/20/01,0,0,14396,15329,5,4
1,10,2115-AF87,DOT,USCG,"Substantive, Nonsignificant",6/20/00,3/27/02,0,0,14781,15426,10,28
1,4,2115-AG04,DOT,USCG,"Substantive, Nonsignificant",5/1/01,2/27/02,0,0,15096,15398,10,0
1,4,2115-AG17,DOT,USCG,"Substantive, Nonsignificant",10/23/01,1/22/02,0,0,15271,15362,0,1
1,5,2120-AF04,DOT,FAA,Other Significant,12/7/98,11/30/01,2,1,14220,15309,7,6
1,4,2120-AH11,DOT,FAA,"Substantive, Nonsignificant",10/2/00,4/15/02,0,0,14885,15445,13,36
1,4,2120-AH12,DOT,FAA,"Substantive, Nonsignificant",12/18/00,12/10/01,0,0,14962,15319,8,6
1,2,2120-AH21,DOT,FAA,"Substantive, Nonsignificant",2/11/02,3/13/02,0,0,15382,15412,4,0
1,2,2120-AH25,DOT,FAA,"Substantive, Nonsignificant",9/28/01,11/13/01,0,0,15246,15292,5,0
1,2,2120-AH51,DOT,FAA,"Substantive, Nonsignificant",10/1/01,10/12/01,0,0,15249,15260,0,0
1,3,2120-AH52,DOT,FAA,Other Significant,10/9/01,10/17/01,1,1,15257,15265,8,4
1,2,2120-AH54,DOT,FAA,Other Significant,11/21/01,11/21/01,1,1,15300,15300,4,0
1,4,2120-AH55,DOT,FAA,Other Significant,1/15/02,4/9/03,0,0,15355,15804,10,0
1,3,2120-AH56,DOT,FAA,Other Significant,1/15/02,1/15/02,1,1,15355,15355,11,38
1,2,2120-AH61,DOT,FAA,Other Significant,1/15/02,1/18/02,0,0,15355,15358,10,0
1,4,2120-AH64,DOT,FAA,"Substantive, Nonsignificant",9/19/01,2/7/02,0,0,15237,15378,1,0
1,8,2125-AC30,DOT,FHWA,"Substantive, Nonsignificant",12/26/89,4/29/02,0,0,10952,15459,10,134
1,4,2125-AE73,DOT,FHWA,"Substantive, Nonsignificant",7/26/00,12/24/01,0,0,14817,15333,3,0
1,4,2125-AE82,DOT,FHWA,"Substantive, Nonsignificant",5/9/01,4/19/02,0,0,15104,15449,3,0
1,4,2125-AE89,DOT,FHWA,"Substantive, Nonsignificant",9/18/01,3/14/02,0,0,15236,15413,3,2
1,4,2126-AA33,DOT,FMCSA,Other Significant,5/3/01,4/18/02,2,1,15098,15448,49,246
1,4,2126-AA57,DOT,FMCSA,"Substantive, Nonsignificant",11/24/00,4/1/02,0,0,14938,15431,7,6
1,4,2127-AH11,DOT,NHTSA,"Substantive, Nonsignificant",2/3/99,1/11/02,0,0,14278,15351,6,5
1,4,2127-AH84,DOT,NHTSA,"Substantive, Nonsignificant",3/6/00,1/1/03,0,0,14675,15706,8,0
1,2,2127-AI02,DOT,NHTSA,"Substantive, Nonsignificant",12/13/01,1/14/02,0,0,15322,15354,0,0
1,3,2127-AI10,DOT,NHTSA,Other Significant,11/14/00,05/00/2002,1,1,14928,#VALUE!,46,3
1,2,2127-AI57,DOT,NHTSA,"Substantive, Nonsignificant",12/1/01,12/3/01,0,0,15310,15312,0,0
1,5,2127-AI68,DOT,NHTSA,Economically Significant,1/24/02,5/6/02,3,1,15364,15466,9,0
1,5,2130-AA89,DOT,FRA,"Substantive, Nonsignificant",7/22/94,4/4/02,0,0,12621,15434,0,17
1,1,2130-AB52,DOT,FRA,"Substantive, Nonsignificant",4/10/02,4/10/02,0,0,15440,15440,36,0
1,5,2133-AB45,DOT,MARAD,"Substantive, Nonsignificant",8/31/01,3/18/02,0,0,15218,15417,3,0
1,4,2135-AA13,DOT,SLSDC,"Substantive, Nonsignificant",1/24/02,3/26/02,0,0,15364,15425,3,0
1,2,2135-AA14,DOT,SLSDC,"Substantive, Nonsignificant",2/14/02,3/18/02,0,0,15385,15417,2,0
1,4,2137-AD24,DOT,RSPA,"Substantive, Nonsignificant",4/7/99,12/27/01,0,0,14341,15336,15,0
1,5,2137-AD37,DOT,RSPA,"Substantive, Nonsignificant",9/16/99,8/22/01,0,0,14503,15209,5,4
1,3,2137-AD56,DOT,RSPA,"Substantive, Nonsignificant",3/21/01,1/8/02,0,0,15055,15348,18,0
1,2,2137-AD60,DOT,RSPA,Routine and Frequent,8/28/01,10/1/01,0,0,15215,15249,11,0
1,1,2137-AD61,DOT,RSPA,"Substantive, Nonsignificant",1/14/02,1/14/02,0,0,15354,15354,12,0
1,3,1510-AA81,TREAS,FMS,"Substantive, Nonsignificant",2/16/01,4/11/02,0,0,15022,15441,0,0
1,5,1512-AB57,TREAS,BATF,"Substantive, Nonsignificant",6/13/96,4/12/02,0,0,13313,15442,5,0
1,1,1512-AC59,TREAS,BATF,Info./Admin./Other,2/27/02,2/27/02,0,0,15398,15398,4,0
1,5,1515-AC69,TREAS,CUSTOMS,"Substantive, Nonsignificant",12/14/00,2/28/02,0,0,14958,15399,4,0
1,2,1515-AC95,TREAS,CUSTOMS,"Substantive, Nonsignificant",12/7/01,12/7/01,0,0,15316,15316,10,0
1,2,1515-AD00,TREAS,CUSTOMS,"Substantive, Nonsignificant",4/8/02,4/8/02,0,0,15438,15438,5,0
1,2,1515-AD03,TREAS,CUSTOMS,"Substantive, Nonsignificant",2/15/02,2/15/02,0,0,15386,15386,0,0
1,2,1515-AD07,TREAS,CUSTOMS,"Substantive, Nonsignificant",3/20/02,3/20/02,0,0,15419,15419,0,0
1,2,1515-AD08,TREAS,CUSTOMS,"Substantive, Nonsignificant",4/2/02,4/1/02,0,0,15432,15431,5,0
1,2,1545-AT47,TREAS,IRS,"Substantive, Nonsignificant",12/21/95,10/17/01,0,0,13138,15265,0,0
1,3,1545-AW05,TREAS,IRS,"Substantive, Nonsignificant",10/8/99,1/8/02,0,0,14525,15348,0,0
1,3,1545-AW09,TREAS,IRS,"Substantive, Nonsignificant",1/11/99,12/28/01,0,0,14255,15337,0,0
1,3,1545-AW37,TREAS,IRS,"Substantive, Nonsignificant",12/15/98,12/14/01,0,0,14228,15323,0,0
1,4,1545-AW43,TREAS,IRS,"Substantive, Nonsignificant",7/29/98,1/11/01,0,0,14089,14986,0,0
1,2,1545-AW90,TREAS,IRS,"Substantive, Nonsignificant",1/22/99,1/18/02,0,0,14266,15358,0,0
1,3,1545-AW91,TREAS,IRS,"Substantive, Nonsignificant",1/22/99,1/18/02,0,0,14266,15358,0,0
1,2,1545-AX20,TREAS,IRS,"Substantive, Nonsignificant",5/19/00,1/9/02,0,0,14749,15349,0,0
1,1,1545-AY16,TREAS,IRS,"Substantive, Nonsignificant",12/17/01,12/17/01,0,0,15326,15326,0,0
1,3,1545-AY19,TREAS,IRS,"Substantive, Nonsignificant",1/17/01,2/1/02,0,0,14992,15372,0,0
1,3,1545-AY55,TREAS,IRS,"Substantive, Nonsignificant",1/4/01,9/27/01,0,0,14979,15245,0,0
1,2,1545-AY65,TREAS,IRS,"Substantive, Nonsignificant",1/10/01,1/23/02,0,0,14985,15363,0,0
1,1,1545-AY78,TREAS,IRS,"Substantive, Nonsignificant",12/13/01,12/13/01,0,0,15322,15322,0,0
1,1,1545-AY88,TREAS,IRS,"Substantive, Nonsignificant",11/20/01,11/20/01,0,0,15299,15299,0,0
1,2,1545-BA21,TREAS,IRS,"Substantive, Nonsignificant",1/2/02,1/2/02,0,0,15342,15342,0,0
1,1,1545-BA39,TREAS,IRS,"Substantive, Nonsignificant",1/17/02,1/17/02,0,0,15357,15357,0,0
1,1,1545-BA40,TREAS,IRS,"Substantive, Nonsignificant",1/29/02,1/29/02,0,0,15369,15369,0,0
1,1,1545-BA42,TREAS,IRS,"Substantive, Nonsignificant",2/6/02,2/6/02,0,0,15377,15377,0,0
1,1,1545-BA48,TREAS,IRS,"Substantive, Nonsignificant",12/31/01,12/31/01,0,0,15340,15340,0,0
1,1,1545-BA49,TREAS,IRS,"Substantive, Nonsignificant",12/26/01,12/26/01,0,0,15335,15335,0,0
1,1,1545-BA51,TREAS,IRS,"Substantive, Nonsignificant",3/12/02,3/12/02,0,0,15411,15411,0,0
1,5,1550-AB37,TREAS,OTS,"Substantive, Nonsignificant",4/5/00,12/21/01,0,0,14705,15330,6,0
1,4,1557-AC00,TREAS,OCC,"Substantive, Nonsignificant",9/25/01,12/31/01,0,0,15243,15340,4,0
1,4,2900-AJ73,.,VA,"Substantive, Nonsignificant",10/1/99,1/2/02,0,0,14518,15342,2,0
1,4,2900-AK91,.,VA,"Substantive, Nonsignificant",8/6/01,3/25/02,2,1,15193,15424,8,0
1,4,2900-AL11,.,VA,"Substantive, Nonsignificant",12/21/01,5/6/02,2,1,15330,15466,9,0
1,2,2900-AL15,.,VA,Info./Admin./Other,4/4/02,4/4/02,0,0,15434,15434,1,0
1,2,2900-AJ63,.,VA,Info./Admin./Other,1/24/02,1/24/02,0,0,15364,15364,3,0
1,4,2900-AJ23,.,VA,"Substantive, Nonsignificant",4/3/00,3/19/02,1,1,14703,15418,2,0
1,4,2900-AJ86,.,VA,"Substantive, Nonsignificant",12/8/00,3/1/02,1,1,14952,15400,3,0
1,4,2900-AK00,.,VA,"Substantive, Nonsignificant",10/16/00,3/7/02,1,1,14899,15406,3,0
1,4,2900-AK64,.,VA,Economically Significant,8/8/01,3/26/02,3,1,15195,15425,5,0
1,4,2900-AK66,.,VA,"Substantive, Nonsignificant",7/20/01,3/18/02,1,1,15176,15417,4,0
1,4,2900-AK69,.,VA,Other Significant,11/9/00,8/29/01,2,1,14923,15216,13,0
1,2,2900-AK84,.,VA,Other Significant,2/28/02,2/28/02,1,1,15399,15399,1,0
1,2,2900-AK87,.,VA,Other Significant,2/14/02,2/14/02,1,1,15385,15385,2,0
1,2,2900-AK96,.,VA,Other Significant,8/24/01,8/24/01,0,0,15211,15211,2,0
1,2,2900-AK99,.,VA,"Substantive, Nonsignificant",2/13/02,2/13/02,0,0,15384,15384,2,0
1,4,2900-AJ74,.,VA,"Substantive, Nonsignificant",6/28/00,2/6/02,2,1,14789,15377,16,0
1,4,2900-AJ76,.,VA,"Substantive, Nonsignificant",6/5/01,4/23/02,2,1,15131,15453,5,0
1,4,2900-AK01,.,VA,"Substantive, Nonsignificant",3/6/01,1/31/02,3,1,15040,15371,4,0
1,4,2900-AK85,.,VA,Economically Significant,7/16/01,2/4/02,2,1,15172,15375,3,0
1,3,2020-AA34,EPA,OECA,Other Significant,4/30/97,12/6/01,1,1,13634,15315,19,0
1,2,2030-AA68,EPA,ARM,"Substantive, Nonsignificant",3/1/01,7/31/01,0,0,15035,15187,0,0
1,3,2040-AD24,EPA,WATER,"Substantive, Nonsignificant",4/11/00,1/23/02,0,0,14711,15363,41,0
1,2,2040-AC34,EPA,WATER,Other Significant,8/10/00,12/18/01,2,1,14832,15327,90,0
1,5,2040-AD79,EPA,WATER,Other Significant,8/23/99,7/13/00,0,0,14479,14804,5,0
1,9,2040-AB75,EPA,WATER,Economically Significant,12/24/96,5/22/01,3,1,13507,15117,102,0
1,2,2040-AD18,EPA,WATER,Other Significant,4/10/00,1/14/02,3,1,14710,15354,33,0
1,3,2050-AE77,EPA,SWER,Other Significant,8/22/00,1/22/02,2,1,14844,15362,68,0
1,9,2050-AE07,EPA,SWER,Other Significant,5/20/92,5/16/01,4,1,11828,15111,32,0
1,2,2050-AE32,EPA,SWER,Other Significant,2/13/01,4/4/02,2,1,15019,15434,0,0
1,2,2050-AE49,EPA,SWER,Other Significant,9/14/00,11/20/01,2,1,14867,15299,43,0
1,1,2050-AE94,EPA,SWER,"Substantive, Nonsignificant",3/13/02,3/13/02,0,0,15412,15412,4,0
1,4,2050-AE90,EPA,SWER,Other Significant,7/3/01,2/14/02,0,0,15159,15385,0,0
1,10,2060-AF34,EPA,AR,Other Significant,12/13/96,7/20/00,4,1,13496,14811,0,0
1,2,2060-AH99,EPA,AR,Other Significant,6/14/99,11/15/01,0,0,14409,15294,12,0
1,2,2060-AI64,EPA,AR,"Substantive, Nonsignificant",3/6/01,11/2/01,0,0,15040,15281,0,0
1,2,2060-AJ47,EPA,AR,"Substantive, Nonsignificant",12/21/00,9/21/01,0,0,14965,15239,11,0
1,3,2060-AJ60,EPA,AR,"Substantive, Nonsignificant",8/29/94,11/27/01,0,0,12659,15306,6,0
